59,0.003675,0.004002,0.000745,0.000719
1264,0.005143,0.018411,0.013039,0.013058
3057,0.01122,0.048881,0.027907,0.028814
4931,0.016409,0.084141,0.042761,0.045076
6898,0.020547,0.085225,0.057866,0.065825
8895,0.026568,0.108382,0.076093,0.078374
10892,0.032949,0.115874,0.086775,0.124138
12949,0.039719,0.109654,0.100837,0.108771
15075,0.051415,0.126454,0.115736,0.120895
17192,0.051316,0.134531,0.140038,0.136624
19313,0.05731,0.148361,0.14199,0.171695
21514,0.064739,0.160556,0.156713,0.17113
23721,0.074798,0.177383,0.17265,0.186844
25937,0.076941,0.185502,0.035786,0.19926
28273,0.087563,0.197595,0.035568,0.215283
30606,0.090638,0.208407,0.03842,0.230701
32939,0.096938,0.222618,0.040916,0.246995
35263,0.101844,0.235784,0.043975,0.261745
37590,0.107794,0.250648,0.045391,0.277562
39920,0.114239,0.193743,0.048952,0.300037
42259,0.123575,0.03951,0.049924,0.308255
44583,0.130352,0.044828,0.05181,0.331565
46910,0.134424,0.042344,0.05067,0.345927
49243,0.146389,0.044023,0.051103,0.1315
51567,0.148478,0.045751,0.050916,0.134375
53897,0.153717,0.047448,0.053122,0.140619
56257,0.162324,0.049582,0.055138,0.14774
58713,0.168095,0.050341,0.05671,0.151194
61163,0.174027,0.053653,0.058548,0.158373
63619,0.183193,0.058527,0.061352,0.163877
66066,0.190084,0.057068,0.062448,0.171507
68513,0.195166,0.06026,0.06592,0.180249
70969,0.201663,0.060759,0.06692,0.185063
73413,0.215608,0.062302,0.069111,0.193184
75863,0.214251,0.063973,0.069885,0.19883
78310,0.221452,0.065199,0.071938,0.201982
80760,0.233126,0.067669,0.077821,0.209841
83207,0.236036,0.06905,0.075707,0.214877
85660,0.246359,0.071555,0.079049,0.22016
88104,0.258451,0.074081,0.080838,0.232764
90569,0.265529,0.075592,0.082844,0.236288
93013,0.273674,0.077238,0.084492,0.241954
95463,0.275279,0.080136,0.086746,0.246793
97913,0.28047,0.081171,0.088643,0.259789
100360,0.285741,0.082547,0.089806,0.260319
102807,0.299843,0.08378,0.092948,0.26564
105263,0.307677,0.08505,0.092543,0.27364
107707,0.314176,0.088088,0.105107,0.275777
110157,0.321836,0.089093,0.097441,0.284441
