59,0.004662,0.001341,0.001388,0.000765
1264,0.025107,0.009142,0.013823,0.009301
3057,0.060485,0.020139,0.030319,0.019016
4931,0.062908,0.039271,0.040507,0.028898
6898,0.033089,0.052226,0.032307,0.038581
8895,0.024969,0.049622,0.039496,0.047316
10892,0.030328,0.061548,0.044536,0.058093
12949,0.035889,0.067298,0.051544,0.066891
15075,0.04203,0.082074,0.058969,0.079207
17192,0.04713,0.08149,0.066783,0.089996
19313,0.052417,0.089473,0.069857,0.103667
21514,0.058386,0.095193,0.075731,0.111141
23721,0.06315,0.101562,0.080286,0.120096
25937,0.069579,0.099963,0.088348,0.136079
28273,0.077562,0.1099,0.094646,0.138463
30606,0.073774,0.116615,0.101805,0.155333
32939,0.07989,0.12422,0.108075,0.158801
35263,0.084819,0.12692,0.114458,0.163476
37590,0.090639,0.13597,0.120554,0.168295
39920,0.094985,0.139891,0.127656,0.176685
42259,0.101424,0.143559,0.131223,0.18604
44583,0.106335,0.145402,0.133123,0.203392
46910,0.111434,0.157368,0.142911,0.213207
49243,0.116705,0.1607,0.146124,0.222755
51567,0.118363,0.167789,0.151018,0.227535
53897,0.128796,0.178264,0.155405,0.234301
56257,0.135257,0.179388,0.159769,0.246537
58713,0.140342,0.182376,0.168651,0.244057
61163,0.145332,0.196672,0.181352,0.252025
63619,0.151927,0.203229,0.179788,0.267813
66066,0.159785,0.203621,0.183445,0.283167
68513,0.162897,0.226707,0.195762,0.288612
70969,0.169019,0.22715,0.19974,0.299243
73413,0.174087,0.234737,0.205487,0.304263
75863,0.18056,0.232685,0.211759,0.316851
78310,0.187944,0.248494,0.218339,0.324514
80760,0.189843,0.256756,0.225697,0.334011
83207,0.194986,0.259863,0.231337,0.34285
85660,0.205844,0.270686,0.237603,0.352891
88104,0.212959,0.28005,0.244904,0.361432
90569,0.207469,0.283049,0.254128,0.372699
93013,0.221894,0.289185,0.254271,0.38597
95463,0.232863,0.297966,0.26336,0.39468
97913,0.234378,0.301134,0.267292,0.404327
100360,0.231776,0.319141,0.267507,0.414178
102807,0.247056,0.314114,0.265271,0.414524
105263,0.250021,0.310171,0.279238,0.433326
107707,0.256947,0.333624,0.288067,0.443918
110157,0.260626,0.344126,0.28403,0.45431
112604,0.266168,0.334287,0.298759,0.463466
115057,0.289607,0.355139,0.298837,0.454745
117507,0.265087,0.345864,0.313824,0.479303
120035,0.28623,0.366466,0.315667,0.476951
122614,0.293365,0.36705,0.324857,0.50208
125181,0.288706,0.380697,0.328298,0.508174
127751,0.305929,0.38774,0.327318,0.507657
130321,0.312104,0.3902,0.340922,0.532779
132888,0.307794,0.400438,0.340286,0.540334
135467,0.320398,0.390834,0.352299,0.527755
138034,0.329784,0.411147,0.348587,0.560699
140604,0.321705,0.425445,0.363389,0.555801
143174,0.338295,0.427559,0.368596,0.580134
145741,0.345656,0.427175,0.381742,0.588229
148311,0.346291,0.440199,0.373245,0.582107
150887,0.360967,0.428417,0.393306,0.603049
153451,0.37479,0.450169,0.3866,0.617085
156021,0.375568,0.459522,0.403447,0.623397
158588,0.388049,0.462535,0.402259,0.638971
161161,0.369197,0.480561,0.414607,0.630259
163728,0.389657,0.465189,0.406609,0.653403
166298,0.397814,0.489541,0.429376,0.645975
168871,0.409611,0.481415,0.42394,0.674991
171438,0.416301,0.501363,0.439399,0.67728
174008,0.409178,0.509534,0.433945,0.679642
176575,0.424596,0.500823,0.440487,0.699672
179145,0.423514,0.529982,0.453751,0.717705
181718,0.435301,0.519636,0.456681,0.731213
184285,0.443574,0.526865,0.453969,0.731326
186852,0.450785,0.557498,0.456319,0.746547
189422,0.453999,0.533728,0.46282,0.740273
192007,0.455786,0.561468,0.483438,0.769958
194574,0.479454,0.573735,0.481379,0.770673
197141,0.462127,0.560683,0.495476,0.788313
199714,0.479467,0.579004,0.50003,0.79021
202281,0.464223,0.592057,0.500648,0.800483
204854,0.494668,0.585225,0.51537,0.810388
207421,0.475481,0.590113,0.51114,0.810589
209991,0.501015,0.613618,0.519194,0.83737
212558,0.486085,0.597732,0.531415,0.824045
215128,0.515298,0.607739,0.535823,0.86068
217695,0.499468,0.614307,0.527687,0.835405
220265,0.526894,0.644131,0.541195,0.877426
222841,0.517825,0.627952,0.55452,0.860726
225408,0.539748,0.639527,0.550037,0.888197
227975,0.525995,0.646783,0.561062,0.900235
230548,0.553409,0.67874,0.568928,0.891
233115,0.5338,0.674792,0.578336,0.928405
235685,0.562664,0.656546,0.573031,0.91302
238252,0.556567,0.672815,0.585976,0.923002
240828,0.581513,0.687559,0.595275,0.943904
243396,0.576458,0.70722,0.610682,0.937747
